"term","estimate","std.error","statistic","p.value","padj"
"`s__unclassified-f__Spirosomaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Sporichthyaceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Sporichthyaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Sporolactobacillaceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Sporolactobacillaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Staphylococcaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Steroidobacteraceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Steroidobacteraceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Streptococcaceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Streptococcaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Streptomycetaceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Streptomycetaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Streptosporangiaceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Streptosporangiaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Syntrophobacteraceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Syntrophobacteraceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Syntrophomonadaceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Syntrophomonadaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Tannerellaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Thermoactinomycetaceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Thermoactinomycetaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Thermomonosporaceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Thermomonosporaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__URHD0088`",NA,NA,NA,NA,NA
"`s__unclassified-f__URHD0088`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Veillonellaceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Veillonellaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Vermiphilaceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Vermiphilaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Verrucomicrobiaceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Verrucomicrobiaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__WD2101_soil_group`",NA,NA,NA,NA,NA
"`s__unclassified-f__WD2101_soil_group`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Xanthobacteraceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Xanthobacteraceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__Xanthomonadaceae`",NA,NA,NA,NA,NA
"`s__unclassified-f__Xanthomonadaceae`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__mle1-27`",NA,NA,NA,NA,NA
"`s__unclassified-f__mle1-27`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__p-251-o5`",NA,NA,NA,NA,NA
"`s__unclassified-f__p-251-o5`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-f__possible_family_01`",NA,NA,NA,NA,NA
"`s__unclassified-f__possible_family_01`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__1174-901-12`",NA,NA,NA,NA,NA
"`s__unclassified-g__1174-901-12`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__1921-2`",NA,NA,NA,NA,NA
"`s__unclassified-g__1921-2`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__1921-3`",NA,NA,NA,NA,NA
"`s__unclassified-g__1921-3`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__2013Ark19i`",NA,NA,NA,NA,NA
"`s__unclassified-g__2013Ark19i`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__28-4`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__966-1`",NA,NA,NA,NA,NA
"`s__unclassified-g__966-1`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__ADurb.Bin063-1`",NA,NA,NA,NA,NA
"`s__unclassified-g__ADurb.Bin063-1`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__ASF356`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__ATCC-39006`",NA,NA,NA,NA,NA
"`s__unclassified-g__ATCC-39006`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Absidia`",NA,NA,NA,NA,NA
"`s__unclassified-g__Absidia`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Acaricomes`",NA,NA,NA,NA,NA
"`s__unclassified-g__Acaricomes`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Acetitomaculum`",NA,NA,NA,NA,NA
"`s__unclassified-g__Acetitomaculum`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Acetivibrio`",NA,NA,NA,NA,NA
"`s__unclassified-g__Acetivibrio`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Acetonema`",NA,NA,NA,NA,NA
"`s__unclassified-g__Acetonema`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Acholeplasma`",NA,NA,NA,NA,NA
"`s__unclassified-g__Acholeplasma`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Achromobacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Achromobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Acidibacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Acidibacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Acidicaldus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Acidicaldus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Acidipila`",NA,NA,NA,NA,NA
"`s__unclassified-g__Acidipila`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Acidothermus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Acidothermus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Acinetobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Acrocarpospora`",NA,NA,NA,NA,NA
"`s__unclassified-g__Acrocarpospora`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinoallomurus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinoallomurus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinoalloteichus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinoalloteichus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinocatenispora`",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinocatenispora`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinocorallia`",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinocorallia`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinomadura`",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinomadura`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinomyces`",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinomyces`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinomycetospora`",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinomycetospora`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinoplanes`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinotalea`",NA,NA,NA,NA,NA
"`s__unclassified-g__Actinotalea`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Acuticoccus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Acuticoccus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aeribacillus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aeribacillus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aerococcus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aeromicrobium`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aeromicrobium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aerosphaera`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aerosphaera`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aetherobacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aetherobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Agaricicola`",NA,NA,NA,NA,NA
"`s__unclassified-g__Agaricicola`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Agathobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aggregicoccus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aggregicoccus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Albimonas`",NA,NA,NA,NA,NA
"`s__unclassified-g__Albimonas`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Algoriella`",NA,NA,NA,NA,NA
"`s__unclassified-g__Algoriella`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Algoriphagus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Algoriphagus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Alicyclobacillus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Alicyclobacillus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aliihoeflea`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aliihoeflea`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Alishewanella`",NA,NA,NA,NA,NA
"`s__unclassified-g__Alishewanella`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aliterella_CENA595`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aliterella_CENA595`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Alkalibacterium`",NA,NA,NA,NA,NA
"`s__unclassified-g__Alkalibacterium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Alkalibaculum`",NA,NA,NA,NA,NA
"`s__unclassified-g__Alkalibaculum`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Alkaliphilus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Alkaliphilus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Allobaculum`",NA,NA,NA,NA,NA
"`s__unclassified-g__Allobaculum`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Allochromatium`",NA,NA,NA,NA,NA
"`s__unclassified-g__Allochromatium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Allofustis`",NA,NA,NA,NA,NA
"`s__unclassified-g__Allofustis`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Alloprevotella`",NA,NA,NA,NA,NA
"`s__unclassified-g__Alloprevotella`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium`",NA,NA,NA,NA,NA
"`s__unclassified-g__Allorhizobium-Neorhizobium-Pararhizobium-Rhizobium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Allostreptomyces`",NA,NA,NA,NA,NA
"`s__unclassified-g__Allostreptomyces`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Altererythrobacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Altererythrobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Alteribacillus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Alteribacillus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Amaricoccus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Amaricoccus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aminobacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aminobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Ammoniibacillus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Ammoniibacillus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Ammoniphilus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Ammoniphilus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Amnibacterium`",NA,NA,NA,NA,NA
"`s__unclassified-g__Amnibacterium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Amphibacillus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Amphibacillus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerobacillus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerobacillus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerobacterium`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerobacterium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerobranca`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerobranca`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerococcus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerococcus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerocolumna`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerofilum`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerofilum`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerofustis`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaeromyxobacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaeromyxobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerosalibacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerosalibacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerosinus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerosinus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerosolibacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerosolibacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerosphaera`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerosphaera`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerospora`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerospora`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerosporobacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerosporobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerostipes`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerovorax`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anaerovorax`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Ancylobacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Ancylobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anderseniella`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anderseniella`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aneurinibacillus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aneurinibacillus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Angelakisella`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Annamia_HOs24`",NA,NA,NA,NA,NA
"`s__unclassified-g__Annamia_HOs24`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anoxybacillus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anoxybacillus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Anthococcus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Anthococcus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aquabacterium`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aquabacterium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aquamicrobium`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aquamicrobium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aquicella`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aquicella`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Arenimonas`",NA,NA,NA,NA,NA
"`s__unclassified-g__Arenimonas`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Arsenicicoccus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Arsenicicoccus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Arsenicitalea`",NA,NA,NA,NA,NA
"`s__unclassified-g__Arsenicitalea`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Arthrobacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Arthrobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Asaccharospora`",NA,NA,NA,NA,NA
"`s__unclassified-g__Asaccharospora`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Asanoa`",NA,NA,NA,NA,NA
"`s__unclassified-g__Asanoa`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Ascidiaceihabitans`",NA,NA,NA,NA,NA
"`s__unclassified-g__Ascidiaceihabitans`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Asticcacaulis`",NA,NA,NA,NA,NA
"`s__unclassified-g__Asticcacaulis`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Atlantibacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Atlantibacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Atopobacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Atopobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Atopobium`",NA,NA,NA,NA,NA
"`s__unclassified-g__Atopobium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Atopostipes`",NA,NA,NA,NA,NA
"`s__unclassified-g__Atopostipes`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aurantimonas`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aurantimonas`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Aureimonas`",NA,NA,NA,NA,NA
"`s__unclassified-g__Aureimonas`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Azospirillum`",NA,NA,NA,NA,NA
"`s__unclassified-g__Azospirillum`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Ballistosporomyces`",NA,NA,NA,NA,NA
"`s__unclassified-g__Ballistosporomyces`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Bauldia`",NA,NA,NA,NA,NA
"`s__unclassified-g__Bauldia`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Bdellovibrio`",NA,NA,NA,NA,NA
"`s__unclassified-g__Bdellovibrio`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Belnapia`",NA,NA,NA,NA,NA
"`s__unclassified-g__Belnapia`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Bhargavaea`",NA,NA,NA,NA,NA
"`s__unclassified-g__Bhargavaea`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Bifidobacterium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Blastocatella`",NA,NA,NA,NA,NA
"`s__unclassified-g__Blastocatella`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Blastococcus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Blastococcus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Blastopirellula`",NA,NA,NA,NA,NA
"`s__unclassified-g__Blastopirellula`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Bosea`",NA,NA,NA,NA,NA
"`s__unclassified-g__Bosea`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Bounagaea`",NA,NA,NA,NA,NA
"`s__unclassified-g__Bounagaea`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Brachybacterium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Bradyrhizobium`",NA,NA,NA,NA,NA
"`s__unclassified-g__Bradyrhizobium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Brevibacillus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Brevibacterium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Brevundimonas`",NA,NA,NA,NA,NA
"`s__unclassified-g__Brevundimonas`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Breznakia`",NA,NA,NA,NA,NA
"`s__unclassified-g__Breznakia`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Brucella`",NA,NA,NA,NA,NA
"`s__unclassified-g__Brucella`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Bryobacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Bryobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Bullera`",NA,NA,NA,NA,NA
"`s__unclassified-g__Bullera`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Burkholderia-Caballeronia-Paraburkholderia`",NA,NA,NA,NA,NA
"`s__unclassified-g__Burkholderia-Caballeronia-Paraburkholderia`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Bythopirellula`",NA,NA,NA,NA,NA
"`s__unclassified-g__Bythopirellula`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__CAG-352`",NA,NA,NA,NA,NA
"`s__unclassified-g__CAG-352`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__CAG-56`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__CAG-873`",NA,NA,NA,NA,NA
"`s__unclassified-g__CAG-873`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__CHKCI002`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Caldalkalibacillus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Caldalkalibacillus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Caldibacillus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Caldibacillus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Caldicellulosiruptor`",NA,NA,NA,NA,NA
"`s__unclassified-g__Caldicellulosiruptor`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Caldicoprobacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Caldicoprobacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Caloramator`",NA,NA,NA,NA,NA
"`s__unclassified-g__Caloramator`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Calorithrix`",NA,NA,NA,NA,NA
"`s__unclassified-g__Calorithrix`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Calothrix_PCC-6303`",NA,NA,NA,NA,NA
"`s__unclassified-g__Calothrix_PCC-6303`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Camelimonas`",NA,NA,NA,NA,NA
"`s__unclassified-g__Camelimonas`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candida-Lodderomyces_clade`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candida-Lodderomyces_clade`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Actinomarina`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Alysiosphaera`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Alysiosphaera`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Amoebophilus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Amoebophilus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Anammoximicrobium`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Anammoximicrobium`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Arthromitus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Arthromitus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Bacilloplasma`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Bacilloplasma`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Koribacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Koribacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Lumbricincola`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Lumbricincola`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Megaira`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Megaira`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Nitrocosmicus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Nitrocosmicus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Nitrosopelagicus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Nitrosopelagicus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Nitrosopumilus`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Nitrosopumilus`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Nitrososphaera`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Nitrososphaera`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Phytoplasma`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Phytoplasma`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Protochlamydia`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Protochlamydia`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Puniceispirillum`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Puniceispirillum`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Rhabdochlamydia`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Rhabdochlamydia`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Solibacter`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Solibacter`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Thiosymbion`",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Thiosymbion`:treatmentPD1",NA,NA,NA,NA,NA
"`s__unclassified-g__Candidatus_Udaeobacter`",NA,NA,NA,NA,NA
